,代码,名称,盈利额
4171,002122,ST天马,-7446.0
4172,301088,C戎美,-7452.0
4173,002667,鞍重股份,-7488.0
4174,002616,长青集团,-7495.0
4175,300211,亿通科技,-7502.0
4176,002941,新疆交建,-7522.0
4177,002618,*ST丹邦,-7535.0
4178,601139,深圳燃气,-7548.0
4179,600857,宁波中百,-7553.0
4180,600114,东睦股份,-7554.0
4181,002606,大连电瓷,-7573.0
4182,000659,珠海中富,-7610.0
4183,600973,宝胜股份,-7635.0
4184,600395,盘江股份,-7688.0
4185,600985,淮北矿业,-7695.0
4186,605162,新中港,-7717.0
4187,301047,义翘神州,-7742.0
4188,300004,南风股份,-7763.0
4189,603822,嘉澳环保,-7770.0
4190,300023,*ST宝德,-7786.0
4191,600801,华新水泥,-7812.0
4192,000635,英力特,-7822.0
4193,603801,志邦家居,-7827.0
4194,600674,川投能源,-7846.0
4195,600067,冠城大通,-7884.0
4196,600461,洪城环境,-7892.0
4197,002165,红宝丽,-7904.0
4198,002166,莱茵生物,-7904.0
4199,002777,久远银海,-7916.0
4200,300352,北信源,-7928.0
4201,600403,ST大有,-7930.0
4202,300605,恒锋信息,-7964.0
4203,002858,力盛赛车,-7989.0
4204,002648,卫星化学,-8007.0
4205,300089,ST文化,-8055.0
4206,002330,得利斯,-8103.0
4207,002418,康盛股份,-8104.0
4208,603518,锦泓集团,-8136.0
4209,600048,保利发展,-8162.0
4210,601117,中国化学,-8179.0
4211,600892,大晟文化,-8182.0
4212,300355,蒙草生态,-8188.0
4213,002665,首航高科,-8282.0
4214,688201,信安世纪,-8318.0
4215,301079,邵阳液压,-8320.0
4216,002361,神剑股份,-8336.0
4217,600218,全柴动力,-8376.0
4218,603323,苏农银行,-8402.0
4219,000056,皇庭国际,-8403.0
4220,002170,芭田股份,-8436.0
4221,600969,郴电国际,-8463.0
4222,601318,中国平安,-8512.0
4223,688039,当虹科技,-8532.0
4224,600397,安源煤业,-8536.0
4225,300882,万胜智能,-8549.0
4226,000722,湖南发展,-8608.0
4227,600746,江苏索普,-8610.0
4228,603908,牧高笛,-8647.0
4229,000153,丰原药业,-8650.0
4230,002876,三利谱,-8666.0
4231,603187,海容冷链,-8673.0
4232,002175,*ST东网,-8700.0
4233,002396,星网锐捷,-8718.0
4234,601333,广深铁路,-8720.0
4235,300670,大烨智能,-8750.0
4236,605399,晨光新材,-8806.0
4237,688188,柏楚电子,-8820.0
4238,601798,蓝科高新,-8832.0
4239,002244,滨江集团,-8866.0
4240,603109,神驰机电,-8875.0
4241,603557,ST起步,-8877.0
4242,601088,中国神华,-8904.0
4243,600550,保变电气,-8973.0
4244,603217,元利科技,-8998.0
4245,600352,浙江龙盛,-9015.0
4246,600755,厦门国贸,-9020.0
4247,601808,中海油服,-9037.0
4248,002121,科陆电子,-9056.0
4249,603026,石大胜华,-9065.0
4250,300082,奥克股份,-9079.0
4251,600157,永泰能源,-9086.0
4252,300193,佳士科技,-9092.0
4253,300470,中密控股,-9117.0
4254,600548,深高速,-9152.0
4255,603366,日出东方,-9194.0
4256,000421,南京公用,-9203.0
4257,603889,新澳股份,-9204.0
4258,002259,ST升达,-9222.0
4259,603988,中电电机,-9228.0
4260,603260,合盛硅业,-9263.0
4261,002546,新联电子,-9385.0
4262,600389,江山股份,-9394.0
4263,000035,中国天楹,-9416.0
4264,002408,齐翔腾达,-9434.0
4265,600821,金开新能,-9488.0
4266,300129,泰胜风能,-9508.0
4267,601330,绿色动力,-9544.0
4268,300142,沃森生物,-9548.0
4269,002911,佛燃能源,-9555.0
4270,000002,万科A,-9568.0
4271,300358,楚天科技,-9628.0
4272,300567,精测电子,-9644.0
4273,300369,绿盟科技,-9653.0
4274,000687,*ST华讯,-9660.0
4275,603318,水发燃气,-9688.0
4276,300575,中旗股份,-9703.0
4277,301040,中环海陆,-9719.0
4278,300162,雷曼光电,-9796.0
4279,603333,尚纬股份,-9799.0
4280,600291,*ST西水,-9801.0
4281,002060,粤水电,-9834.0
4282,688028,沃尔德,-9888.0
4283,600383,金地集团,-9937.0
4284,600722,金牛化工,-9948.0
4285,603155,新亚强,-9960.0
4286,002323,*ST雅博,-10032.0
4287,600583,海油工程,-10108.0
4288,600090,*ST济堂,-10164.0
4289,603528,多伦科技,-10192.0
4290,000998,隆平高科,-10206.0
4291,001979,招商蛇口,-10217.0
4292,002470,*ST金正,-10228.0
4293,002267,陕天然气,-10242.0
4294,000564,*ST大集,-10352.0
4295,000968,蓝焰控股,-10370.0
4296,600917,重庆燃气,-10384.0
4297,600023,浙能电力,-10420.0
4298,000520,长航凤凰,-10464.0
4299,002375,亚厦股份,-10464.0
4300,600695,*ST绿庭,-10480.0
4301,301080,百普赛斯,-10527.0
4302,600997,开滦股份,-10550.0
4303,603786,科博达,-10575.0
4304,600202,哈空调,-10695.0
4305,688208,道通科技,-10743.0
4306,300830,金现代,-10773.0
4307,000899,赣能股份,-10802.0
4308,600251,冠农股份,-10890.0
4309,002366,台海核电,-10952.0
4310,600596,新安股份,-10958.0
4311,300091,金通灵,-11000.0
4312,002207,准油股份,-11085.0
4313,000883,湖北能源,-11113.0
4314,000605,渤海股份,-11124.0
4315,600281,华阳新材,-11253.0
4316,002140,东华科技,-11264.0
4317,002731,萃华珠宝,-11383.0
4318,300724,捷佳伟创,-11402.0
4319,002534,杭锅股份,-11450.0
4320,300900,广联航空,-11515.0
4321,001210,金房节能,-11540.0
4322,300816,艾可蓝,-11556.0
4323,002299,圣农发展,-11585.0
4324,600662,外服控股,-11594.0
4325,600025,华能水电,-11642.0
4326,601225,陕西煤业,-11690.0
4327,688339,亿华通-U,-11782.0
4328,603338,浙江鼎力,-11799.0
4329,601155,新城控股,-11834.0
4330,000833,粤桂股份,-11847.0
4331,600027,华电国际,-11856.0
4332,600483,福能股份,-11857.0
4333,000010,美丽生态,-11925.0
4334,600187,国中水务,-11956.0
4335,600979,广安爱众,-12159.0
4336,000958,东方能源,-12168.0
4337,000690,宝新能源,-12195.0
4338,600582,天地科技,-12210.0
4339,600101,明星电力,-12376.0
4340,600011,华能国际,-12412.0
4341,002182,云海金属,-12413.0
4342,000820,*ST节能,-12492.0
4343,688286,敏芯股份,-12550.0
4344,003035,南网能源,-12567.0
4345,601015,陕西黑猫,-12570.0
4346,605196,华通线缆,-12614.0
4347,002790,瑞尔特,-12732.0
4348,600290,ST华仪,-12742.0
4349,301090,C华润材,-12768.0
4350,300818,耐普矿机,-13169.0
4351,605169,洪通燃气,-13183.0
4352,601918,新集能源,-13208.0
4353,600257,大湖股份,-13209.0
4354,300716,国立科技,-13263.0
4355,605009,豪悦护理,-13284.0
4356,000037,深南电A,-13317.0
4357,000601,韶能股份,-13390.0
4358,300275,梅安森,-13460.0
4359,603618,杭电股份,-13561.0
4360,601101,昊华能源,-13566.0
4361,605338,巴比食品,-13627.0
4362,000937,冀中能源,-13629.0
4363,002190,成飞集成,-13639.0
4364,601869,长飞光纤,-13686.0
4365,002867,周大生,-13729.0
4366,600328,中盐化工,-13825.0
4367,600121,郑州煤电,-13858.0
4368,600823,世茂股份,-13874.0
4369,300172,中电环保,-13965.0
4370,300313,ST天山,-13966.0
4371,601985,中国核电,-14032.0
4372,603876,鼎胜新材,-14090.0
4373,600578,京能电力,-14094.0
4374,601336,新华保险,-14124.0
4375,600363,联创光电,-14234.0
4376,688093,世华科技,-14268.0
4377,002092,中泰化学,-14300.0
4378,000537,广宇发展,-14387.0
4379,002039,黔源电力,-14532.0
4380,000573,粤宏远A,-14593.0
4381,600871,石化油服,-14595.0
4382,601601,中国太保,-14606.0
4383,601868,中国能建,-14650.0
4384,603511,爱慕股份,-14689.0
4385,000027,深圳能源,-14773.0
4386,600795,国电电力,-14824.0
4387,300105,龙源技术,-14886.0
4388,300598,诚迈科技,-14936.0
4389,603496,恒为科技,-14982.0
4390,000912,泸天化,-14994.0
4391,300226,上海钢联,-15140.0
4392,603489,八方股份,-15183.0
4393,600587,新华医疗,-15276.0
4394,603053,成都燃气,-15282.0
4395,601628,中国人寿,-15352.0
4396,300614,百川畅银,-15398.0
4397,300265,通光线缆,-15430.0
4398,600339,中油工程,-15606.0
4399,000600,建投能源,-15670.0
4400,603077,和邦生物,-15688.0
4401,605138,盛泰集团,-15708.0
4402,300690,双一科技,-15748.0
4403,600971,恒源煤电,-15802.0
4404,603655,朗博科技,-15918.0
4405,301082,C久盛,-15987.0
4406,600540,新赛股份,-16050.0
4407,603393,新天然气,-16060.0
4408,600032,浙江新能,-16076.0
4409,601699,潞安环能,-16098.0
4410,603992,松霖科技,-16194.0
4411,002554,惠博普,-16261.0
4412,603569,长久物流,-16376.0
4413,002053,云南能投,-16390.0
4414,002828,贝肯能源,-16769.0
4415,002676,顺威股份,-16836.0
4416,002893,华通热力,-16842.0
4417,000543,皖能电力,-16925.0
4418,600744,华银电力,-16955.0
4419,600256,广汇能源,-17051.0
4420,603867,新化股份,-17066.0
4421,300157,恒泰艾普,-17148.0
4422,002608,江苏国信,-17200.0
4423,002485,雪松发展,-17276.0
4424,688081,兴图新科,-17303.0
4425,600268,国电南自,-17360.0
4426,300920,润阳科技,-17368.0
4427,000731,四川美丰,-17472.0
4428,000852,石化机械,-17597.0
4429,601991,大唐发电,-17655.0
4430,300788,中信出版,-17662.0
4431,600188,兖州煤业,-17730.0
4432,603010,万盛股份,-17761.0
4433,300851,交大思诺,-17833.0
4434,000593,大通燃气,-17990.0
4435,603337,杰克股份,-18000.0
4436,603080,新疆火炬,-18007.0
4437,300191,潜能恒信,-18060.0
4438,002521,齐峰新材,-18088.0
4439,600958,东方证券,-18128.0
4440,600236,桂冠电力,-18130.0
4441,600546,山煤国际,-18158.0
4442,603662,柯力传感,-18161.0
4443,300483,首华燃气,-18300.0
4444,600354,敦煌种业,-18451.0
4445,600617,国新能源,-18504.0
4446,600348,华阳股份,-18557.0
4447,600644,乐山电力,-18611.0
4448,601199,江南水务,-18730.0
4449,000552,靖远煤电,-18739.0
4450,603689,皖天然气,-18753.0
4451,605066,天正电气,-18808.0
4452,300652,雷迪克,-18808.0
4453,000966,长源电力,-18808.0
4454,000713,丰乐种业,-18827.0
4455,600780,通宝能源,-18859.0
4456,600982,宁波能源,-18933.0
4457,600098,广州发展,-18972.0
4458,002502,鼎龙文化,-19023.0
4459,688617,惠泰医疗,-19042.0
4460,001217,华尔泰,-19420.0
4461,002356,*ST赫美,-19561.0
4462,000531,穗恒运A,-19641.0
4463,600145,*ST新亿,-19818.0
4464,688682,霍莱沃,-19828.0
4465,603530,神马电力,-19832.0
4466,600435,北方导航,-20052.0
4467,600163,中闽能源,-20064.0
4468,300084,海默科技,-20128.0
4469,603800,道森股份,-20292.0
4470,002041,登海种业,-20342.0
4471,002353,杰瑞股份,-20525.0
4472,603159,上海亚虹,-20571.0
4473,300065,海兰信,-20636.0
4474,000591,太阳能,-20832.0
4475,600642,申能股份,-21106.0
4476,688185,康希诺-U,-21276.0
4477,000976,华铁股份,-21282.0
4478,002229,鸿博股份,-21456.0
4479,600508,上海能源,-21604.0
4480,603693,江苏新能,-21732.0
4481,000671,阳光城,-21796.0
4482,605028,世茂能源,-22061.0
4483,600726,华电能源,-22105.0
4484,600903,贵州燃气,-22144.0
4485,601016,节能风电,-22595.0
4486,300335,迪森股份,-22708.0
4487,002128,露天煤业,-22760.0
4488,000539,粤电力A,-22904.0
4489,300164,通源石油,-23361.0
4490,601619,嘉泽新能,-23388.0
4491,000767,晋控电力,-23486.0
4492,603619,中曼石油,-23520.0
4493,600295,鄂尔多斯,-23777.0
4494,301063,海锅股份,-23805.0
4495,600759,洲际油气,-23932.0
4496,600863,内蒙华电,-24044.0
4497,603220,中贝通信,-24500.0
4498,000692,惠天热电,-25030.0
4499,600021,上海电力,-25036.0
4500,603138,海量数据,-25045.0
4501,600792,云煤能源,-25099.0
4502,000993,闽东电力,-25372.0
4503,601898,中煤能源,-25429.0
4504,000791,甘肃电投,-25487.0
4505,605580,恒盛能源,-25586.0
4506,600123,兰花科创,-26249.0
4507,000862,银星能源,-26371.0
4508,600719,大连热电,-27075.0
4509,300300,海峡创新,-27078.0
4510,605011,杭州热电,-27125.0
4511,688511,天微电子,-28000.0
4512,600956,新天绿能,-28299.0
4513,000761,本钢板材,-28312.0
4514,300633,开立医疗,-28778.0
4515,601666,平煤股份,-29350.0
4516,600333,长春燃气,-29356.0
4517,688345,博力威,-30101.0
4518,300003,乐普医疗,-31356.0
4519,600396,金山股份,-31545.0
4520,603727,博迈科,-32050.0
4521,000695,滨海能源,-37803.0
4522,002729,好利科技,-45462.0
