trade_date,pb1220,pb1098,pb976,pb854,pb732,pb610,pb488,pb366,pb244,pb122,pb1,min1,min2,min3,max1,max2,max3,close
20100301,2.3175,2.4244,2.5767,2.7593,2.9089,2.8567,2.3747,2.4342,3.1028,3.7525,3.6263,2.3175,2.3747,2.4244,3.7525,3.1028,2.9089,22.0
20100302,2.3193,2.4265,2.5794,2.7616,2.9112,2.8548,2.3739,2.4411,3.1112,3.7589,3.6263,2.3193,2.3739,2.4265,3.7589,3.1112,2.9112,21.81
20100303,2.321,2.4285,2.582,2.7639,2.9135,2.8529,2.3733,2.4476,3.1193,3.7643,3.595,2.321,2.3733,2.4285,3.7643,3.1193,2.9135,21.98
20100304,2.3227,2.4306,2.5847,2.7663,2.9157,2.8515,2.3735,2.4543,3.1282,3.7689,3.623,2.3227,2.3735,2.4306,3.7689,3.1282,2.9157,21.79
20100305,2.3245,2.4327,2.5873,2.7688,2.9179,2.85,2.3738,2.4609,3.1376,3.773,3.5917,2.3245,2.3738,2.4327,3.773,3.1376,2.9179,21.96
20100308,2.3262,2.4348,2.5899,2.7714,2.9199,2.8484,2.3741,2.4676,3.1466,3.7751,3.6197,2.3262,2.3741,2.4348,3.7751,3.1466,2.9199,21.99
20100309,2.328,2.4369,2.5925,2.7741,2.922,2.847,2.3745,2.4745,3.1552,3.7784,3.6246,2.328,2.3745,2.4369,3.7784,3.1552,2.922,21.95
20100310,2.3297,2.439,2.5951,2.7766,2.924,2.8456,2.3748,2.4814,3.1635,3.7823,3.618,2.3297,2.3748,2.439,3.7823,3.1635,2.924,21.13
20100311,2.3314,2.4409,2.5976,2.779,2.9258,2.8434,2.3747,2.4879,3.1712,3.7872,3.4829,2.3314,2.3747,2.4409,3.7872,3.1712,2.9258,20.51
20100312,2.3331,2.4428,2.5999,2.7813,2.9274,2.841,2.3745,2.4939,3.178,3.7905,3.3807,2.3331,2.3745,2.4428,3.7905,3.178,2.9274,20.41
20100315,2.3347,2.4445,2.6023,2.7837,2.9286,2.8386,2.3746,2.5002,3.1851,3.793,3.3642,2.3347,2.3746,2.4445,3.793,3.1851,2.9286,20.02
20100316,2.3363,2.4462,2.6046,2.7859,2.9294,2.8362,2.3741,2.5062,3.1919,3.7933,3.2999,2.3363,2.3741,2.4462,3.7933,3.1919,2.9294,19.92
20100317,2.3379,2.4479,2.6068,2.7881,2.93,2.8337,2.3738,2.5122,3.1989,3.7923,3.2834,2.3379,2.3738,2.4479,3.7923,3.1989,2.93,20.46
20100318,2.3395,2.4497,2.6093,2.7904,2.9311,2.8312,2.374,2.5184,3.2062,3.7925,3.3724,2.3395,2.374,2.4497,3.7925,3.2062,2.9311,20.22
20100319,2.3411,2.4514,2.6117,2.7926,2.9318,2.8289,2.3744,2.5246,3.2133,3.7908,3.3329,2.3411,2.3744,2.4514,3.7908,3.2133,2.9318,20.38
20100322,2.3427,2.4532,2.6141,2.7949,2.9325,2.8269,2.3752,2.5309,3.2204,3.7889,3.3593,2.3427,2.3752,2.4532,3.7889,3.2204,2.9325,20.37
20100323,2.3443,2.4549,2.6165,2.7972,2.9332,2.8246,2.3762,2.5372,3.2271,3.7883,3.3576,2.3443,2.3762,2.4549,3.7883,3.2271,2.9332,20.01
20100324,2.3459,2.4566,2.6188,2.7994,2.9336,2.8223,2.377,2.5432,3.2335,3.787,3.2983,2.3459,2.377,2.4566,3.787,3.2335,2.9336,20.08
20100325,2.3475,2.4583,2.6211,2.8016,2.9342,2.8195,2.3781,2.5492,3.2398,3.7854,3.3098,2.3475,2.3781,2.4583,3.7854,3.2398,2.9342,19.59
20100326,2.349,2.46,2.6233,2.8037,2.9347,2.8169,2.3795,2.555,3.246,3.783,3.229,2.349,2.3795,2.46,3.783,3.246,2.9347,19.73
20100329,2.3505,2.4616,2.6256,2.8057,2.9352,2.8145,2.3806,2.561,3.252,3.7814,3.2521,2.3505,2.3806,2.4616,3.7814,3.252,2.9352,20.45
20100330,2.352,2.4633,2.628,2.8078,2.9362,2.812,2.3819,2.5673,3.2584,3.7802,3.3708,2.352,2.3819,2.4633,3.7802,3.2584,2.9362,20.7
20100331,2.3536,2.465,2.6304,2.8099,2.9371,2.8089,2.3831,2.574,3.2653,3.7798,3.412,2.3536,2.3831,2.465,3.7798,3.2653,2.9371,20.47
20100401,2.3551,2.4667,2.6329,2.8121,2.9381,2.8055,2.3845,2.5803,3.272,3.7774,3.3741,2.3551,2.3845,2.4667,3.7774,3.272,2.9381,21.1
20100402,2.3567,2.4685,2.6354,2.8144,2.9391,2.8025,2.386,2.5867,3.2791,3.7754,3.4779,2.3567,2.386,2.4685,3.7754,3.2791,2.9391,21.14
20100406,2.358,2.4701,2.6377,2.8164,2.9398,2.7989,2.3871,2.5926,3.2855,3.7729,3.2634,2.358,2.3871,2.4701,3.7729,3.2855,2.9398,21.16
20100407,2.3594,2.4716,2.64,2.8185,2.9407,2.7952,2.3888,2.5985,3.2917,3.7712,3.2665,2.3594,2.3888,2.4716,3.7712,3.2917,2.9407,20.8
20100408,2.3608,2.4732,2.6423,2.8204,2.9415,2.7909,2.3901,2.6041,3.2976,3.7696,3.2109,2.3608,2.3901,2.4732,3.7696,3.2976,2.9415,20.19
20100409,2.3621,2.4745,2.6444,2.8223,2.9421,2.7866,2.3916,2.6094,3.3032,3.7681,3.1167,2.3621,2.3916,2.4745,3.7681,3.3032,2.9421,20.44
20100412,2.3635,2.4759,2.6466,2.8242,2.9426,2.7826,2.3935,2.6149,3.3087,3.7664,3.1553,2.3635,2.3935,2.4759,3.7664,3.3087,2.9426,20.11
20100413,2.3648,2.4773,2.6487,2.8261,2.9432,2.7785,2.3953,2.6203,3.3141,3.7633,3.1044,2.3648,2.3953,2.4773,3.7633,3.3141,2.9432,20.22
20100414,2.366,2.4788,2.6508,2.8279,2.9437,2.7747,2.3969,2.6259,3.32,3.7595,3.1214,2.366,2.3969,2.4788,3.7595,3.32,2.9437,20.53
20100415,2.3673,2.4803,2.653,2.8299,2.9442,2.7712,2.3981,2.6317,3.326,3.7558,3.1692,2.3673,2.3981,2.4803,3.7558,3.326,2.9442,20.28
20100416,2.3684,2.4817,2.6551,2.8318,2.9445,2.7672,2.3991,2.6375,3.3318,3.7509,3.1306,2.3684,2.3991,2.4817,3.7509,3.3318,2.9445,20.15
20100419,2.3697,2.483,2.6572,2.8336,2.9449,2.7634,2.4004,2.6432,3.3374,3.7466,3.1106,2.3697,2.4004,2.483,3.7466,3.3374,2.9449,19.09
20100420,2.3707,2.4843,2.6591,2.8353,2.9452,2.7592,2.4012,2.6485,3.3417,3.7402,2.9469,2.3707,2.4012,2.4843,3.7402,3.3417,2.9452,18.49
20100421,2.3718,2.4855,2.661,2.8368,2.9457,2.7545,2.4017,2.6536,3.3456,3.7333,2.8543,2.3718,2.4017,2.4855,3.7333,3.3456,2.9457,19.0
20100422,2.3728,2.4868,2.6629,2.8385,2.9461,2.7501,2.4029,2.6589,3.3498,3.7259,2.933,2.3728,2.4029,2.4868,3.7259,3.3498,2.9461,18.77
20100423,2.3739,2.4879,2.6648,2.8401,2.9464,2.7457,2.4039,2.6642,3.3537,3.7179,2.8975,2.3739,2.4039,2.4879,3.7179,3.3537,2.9464,18.18
20100426,2.3748,2.4891,2.6666,2.8417,2.9464,2.7409,2.405,2.669,3.3569,3.7104,2.8065,2.3748,2.405,2.4891,3.7104,3.3569,2.9464,18.64
20100427,2.3759,2.4903,2.6686,2.8434,2.9466,2.7364,2.4064,2.6742,3.3607,3.7039,2.8775,2.3759,2.4064,2.4903,3.7039,3.3607,2.9466,18.59
20100428,2.3769,2.4915,2.6705,2.8451,2.9466,2.7313,2.4077,2.6794,3.3647,3.6968,2.8697,2.3769,2.4077,2.4915,3.6968,3.3647,2.9466,19.13
20100429,2.378,2.4928,2.6725,2.8469,2.9466,2.7259,2.409,2.6848,3.3688,3.6895,2.9531,2.378,2.409,2.4928,3.6895,3.3688,2.9466,18.93
20100430,2.379,2.4939,2.6743,2.8483,2.9464,2.7204,2.4097,2.6897,3.3718,3.6807,2.7426,2.379,2.4097,2.4939,3.6807,3.3718,2.9464,18.85
20100504,2.38,2.495,2.6761,2.8498,2.9463,2.7153,2.4098,2.6947,3.3752,3.6714,2.731,2.38,2.4098,2.495,3.6714,3.3752,2.9463,18.41
20100505,2.3809,2.4962,2.6778,2.8512,2.946,2.7103,2.4098,2.6996,3.3783,3.661,2.6673,2.3809,2.4098,2.4962,3.661,3.3783,2.946,18.39
20100506,2.3819,2.4973,2.6795,2.8526,2.9457,2.7056,2.4099,2.7044,3.3808,3.6494,2.6644,2.3819,2.4099,2.4973,3.6494,3.3808,2.9457,17.86
20100507,2.3828,2.4983,2.6812,2.8539,2.9453,2.7013,2.4099,2.709,3.3824,3.6373,2.5876,2.3828,2.4099,2.4983,3.6373,3.3824,2.9453,17.38
20100510,2.3836,2.4992,2.6827,2.8551,2.9446,2.6965,2.4094,2.7135,3.3835,3.625,2.518,2.3836,2.4094,2.4992,3.625,3.3835,2.9446,17.35
20100511,2.3844,2.5002,2.6843,2.8563,2.944,2.692,2.4088,2.7179,3.3843,3.613,2.5137,2.3844,2.4088,2.5002,3.613,3.3843,2.944,16.88
20100512,2.3852,2.5011,2.6857,2.8574,2.9436,2.6881,2.4082,2.7223,3.384,3.5998,2.4456,2.3852,2.4082,2.5011,3.5998,3.384,2.9436,16.85
20100513,2.386,2.502,2.6872,2.8585,2.943,2.6841,2.408,2.7265,3.3837,3.5864,2.4412,2.386,2.408,2.502,3.5864,3.3837,2.943,17.75
20100514,2.387,2.5029,2.6887,2.8598,2.9425,2.6806,2.408,2.7311,3.3841,3.5738,2.5716,2.387,2.408,2.5029,3.5738,3.3841,2.9425,17.41
20100517,2.3879,2.5038,2.6903,2.861,2.942,2.6768,2.408,2.7355,3.3846,3.5604,2.5224,2.3879,2.408,2.5038,3.5604,3.3846,2.942,16.21
20100518,2.3886,2.5045,2.6916,2.862,2.9413,2.6727,2.4076,2.7393,3.3834,3.5456,2.3485,2.3886,2.4076,2.5045,3.5456,3.3834,2.9413,16.58
20100519,2.3895,2.5053,2.693,2.863,2.9405,2.6691,2.4075,2.7432,3.3824,3.5317,2.4021,2.3895,2.4075,2.5053,3.5317,3.3824,2.9405,16.57
20100520,2.3904,2.5061,2.6944,2.864,2.9399,2.666,2.4072,2.7471,3.3812,3.5175,2.4007,2.3904,2.4072,2.5061,3.5175,3.3812,2.9399,16.3
20100521,2.3912,2.5068,2.6958,2.865,2.9392,2.6627,2.4068,2.7508,3.3799,3.5015,2.3616,2.3912,2.4068,2.5068,3.5015,3.3799,2.9392,16.83
20100524,2.3922,2.5077,2.6973,2.8661,2.9383,2.6595,2.4066,2.7547,3.3787,3.4869,2.4383,2.3922,2.4066,2.5077,3.4869,3.3787,2.9383,17.46
20100526,2.3932,2.5086,2.6989,2.8673,2.9375,2.6565,2.4068,2.7584,3.3781,3.4732,2.5296,2.3932,2.4068,2.5086,3.4732,3.3781,2.9375,17.22
20100527,2.3941,2.5095,2.7004,2.8685,2.9366,2.654,2.4072,2.7625,3.3776,3.4597,2.4949,2.3941,2.4072,2.5095,3.4597,3.3776,2.9366,17.26
20100528,2.3951,2.5108,2.702,2.8695,2.9358,2.6514,2.4076,2.7663,3.3774,3.4464,2.5006,2.3951,2.4076,2.5108,3.4464,3.3774,2.9358,17.27
20100531,2.3961,2.5121,2.7035,2.8706,2.935,2.649,2.4082,2.7702,3.3771,3.4325,2.5021,2.3961,2.4082,2.5121,3.4325,3.3771,2.935,16.62
20100601,2.397,2.5134,2.705,2.8716,2.9343,2.646,2.4085,2.774,3.3764,3.4194,2.4079,2.397,2.4085,2.5134,3.4194,3.3764,2.9343,16.23
20100602,2.398,2.5146,2.7064,2.8724,2.9335,2.6429,2.409,2.7778,3.3757,3.4048,2.3514,2.398,2.409,2.5146,3.4048,3.3757,2.9335,16.51
20100603,2.3989,2.516,2.7078,2.8733,2.9326,2.6399,2.4095,2.7816,3.3747,3.3924,2.392,2.3989,2.4095,2.516,3.3924,3.3747,2.9326,16.41
20100604,2.3998,2.5173,2.7091,2.8742,2.9317,2.6366,2.4098,2.7854,3.3734,3.38,2.3775,2.3998,2.4098,2.5173,3.38,3.3734,2.9317,16.47
20100607,2.4008,2.5186,2.7104,2.8751,2.9308,2.6333,2.4104,2.789,3.3721,3.3653,2.3862,2.4008,2.4104,2.5186,3.3721,3.3653,2.9308,16.01
20100608,2.4017,2.5199,2.7116,2.8759,2.9297,2.6299,2.4108,2.7925,3.3705,3.3499,2.3195,2.4017,2.4108,2.5199,3.3705,3.3499,2.9297,12.41
20100609,2.4027,2.5212,2.7127,2.8767,2.9284,2.627,2.411,2.7961,3.3693,3.3345,2.3374,2.4027,2.411,2.5212,3.3693,3.3345,2.9284,12.53
20100610,2.4036,2.5225,2.7137,2.8776,2.9274,2.6238,2.4114,2.7996,3.3686,3.3192,2.36,2.4036,2.4114,2.5225,3.3686,3.3192,2.9274,12.36
20100611,2.4045,2.5238,2.7147,2.8784,2.9264,2.6207,2.4117,2.8029,3.368,3.3035,2.3279,2.4045,2.4117,2.5238,3.368,3.3035,2.9264,12.4
20100617,2.4054,2.5251,2.7157,2.8793,2.9254,2.6174,2.412,2.8062,3.3672,3.2876,2.3355,2.4054,2.412,2.5251,3.3672,3.2876,2.9254,12.53
20100618,2.4063,2.5264,2.7168,2.8801,2.9242,2.6141,2.4124,2.8095,3.3667,3.2721,2.36,2.4063,2.4124,2.5264,3.3667,3.2721,2.9242,12.05
20100625,2.4071,2.5277,2.7177,2.8808,2.9232,2.6105,2.413,2.8124,3.3659,3.2564,2.2696,2.4071,2.413,2.5277,3.3659,3.2564,2.9232,12.26
20100628,2.408,2.529,2.7188,2.8814,2.9223,2.607,2.4139,2.8156,3.3651,3.2408,2.3091,2.408,2.4139,2.529,3.3651,3.2408,2.9223,12.53
20100629,2.4089,2.5303,2.72,2.8822,2.9213,2.6036,2.4151,2.8189,3.3646,3.225,2.36,2.4089,2.4151,2.5303,3.3646,3.225,2.9213,12.22
20100630,2.4098,2.5317,2.7211,2.8828,2.9206,2.5999,2.4162,2.8221,3.3635,3.209,2.3016,2.4098,2.4162,2.5317,3.3635,3.209,2.9206,12.27
20100701,2.4107,2.533,2.7222,2.8835,2.9198,2.5961,2.4175,2.8254,3.3625,3.1938,2.311,2.4107,2.4175,2.533,3.3625,3.1938,2.9198,12.45
20100702,2.4117,2.5343,2.7233,2.8842,2.9192,2.5922,2.4187,2.8289,3.3617,3.179,2.3449,2.4117,2.4187,2.5343,3.3617,3.179,2.9192,12.39
20100705,2.4126,2.5356,2.7244,2.8849,2.9184,2.5881,2.4202,2.8322,3.3608,3.1637,2.3336,2.4126,2.4202,2.5356,3.3608,3.1637,2.9184,12.31
20100706,2.4136,2.5369,2.7253,2.8856,2.9176,2.5839,2.4219,2.8355,3.3596,3.1478,2.3185,2.4136,2.4219,2.5369,3.3596,3.1478,2.9176,12.44
20100707,2.4146,2.5382,2.7261,2.8862,2.9168,2.58,2.4238,2.8388,3.3577,3.1305,2.343,2.4146,2.4238,2.5382,3.3577,3.1305,2.9168,12.58
20100708,2.4155,2.5396,2.7268,2.8868,2.9156,2.5764,2.4256,2.8422,3.3559,3.1136,2.3694,2.4155,2.4256,2.5396,3.3559,3.1136,2.9156,13.05
20100709,2.4166,2.541,2.7277,2.8875,2.9145,2.5728,2.4274,2.8459,3.3546,3.0976,2.4579,2.4166,2.4274,2.541,3.3546,3.0976,2.9145,13.44
20100712,2.4177,2.5425,2.7285,2.8882,2.9135,2.5691,2.4293,2.85,3.3534,3.0823,2.5314,2.4177,2.4293,2.5425,3.3534,3.0823,2.9135,13.64
20100713,2.4188,2.544,2.7294,2.8868,2.9124,2.5658,2.4316,2.8543,3.3529,3.0674,2.569,2.4188,2.4316,2.544,3.3529,3.0674,2.9124,13.63
20100714,2.42,2.5455,2.7303,2.8852,2.9111,2.5623,2.4339,2.8586,3.3523,3.0532,2.5671,2.42,2.4339,2.5455,3.3523,3.0532,2.9111,13.77
20100715,2.4212,2.5471,2.7312,2.8839,2.9098,2.5586,2.4364,2.863,3.3516,3.0381,2.5935,2.4212,2.4364,2.5471,3.3516,3.0381,2.9098,13.83
20100719,2.4224,2.5486,2.7322,2.8822,2.9084,2.5549,2.4389,2.8675,3.3505,3.0248,2.6048,2.4224,2.4389,2.5486,3.3505,3.0248,2.9084,14.24
20100720,2.4236,2.5503,2.7332,2.8807,2.9071,2.5511,2.4414,2.8722,3.3494,3.0127,2.682,2.4236,2.4414,2.5503,3.3494,3.0127,2.9071,14.36
20100721,2.4248,2.5519,2.7342,2.8787,2.906,2.5473,2.4441,2.877,3.3477,3.0023,2.7046,2.4248,2.4441,2.5473,3.3477,3.0023,2.906,14.79
20100722,2.4261,2.5536,2.7354,2.8767,2.9049,2.5439,2.4467,2.8818,3.3462,2.9941,2.7856,2.4261,2.4467,2.5439,3.3462,2.9941,2.9049,14.81
20100723,2.4274,2.5554,2.7365,2.8745,2.9036,2.5404,2.4493,2.8866,3.3436,2.9868,2.7894,2.4274,2.4493,2.5404,3.3436,2.9868,2.9036,14.59
20100726,2.4287,2.557,2.7375,2.8724,2.9025,2.5367,2.4517,2.8912,3.341,2.978,2.748,2.4287,2.4517,2.5367,3.341,2.978,2.9025,14.59
20100727,2.43,2.5587,2.7385,2.8702,2.9016,2.533,2.4542,2.8959,3.3386,2.9701,2.748,2.43,2.4542,2.533,3.3386,2.9701,2.9016,14.46
20100728,2.4313,2.5603,2.7396,2.8713,2.9008,2.5293,2.4566,2.9005,3.3357,2.9617,2.7235,2.4313,2.4566,2.5293,3.3357,2.9617,2.9008,14.86
20100729,2.4326,2.562,2.7407,2.8726,2.8999,2.5256,2.4591,2.9053,3.3328,2.9534,2.7988,2.4326,2.4591,2.5256,3.3328,2.9534,2.9053,15.32
20100730,2.434,2.5638,2.7419,2.874,2.899,2.522,2.462,2.9102,3.3306,2.9463,2.8855,2.434,2.462,2.522,3.3306,2.9463,2.9102,15.33
20100802,2.4354,2.5656,2.743,2.8753,2.8982,2.5182,2.465,2.9151,3.3287,2.9395,2.8873,2.4354,2.465,2.5182,3.3287,2.9395,2.9151,15.61
20100803,2.4368,2.5674,2.7441,2.8768,2.8973,2.5146,2.4682,2.9202,3.3267,2.9345,2.9401,2.4368,2.4682,2.5146,3.3267,2.9345,2.9202,15.07
20100804,2.4381,2.5691,2.7452,2.8782,2.8958,2.5109,2.471,2.925,3.3248,2.9291,2.8384,2.4381,2.471,2.5109,3.3248,2.9291,2.925,15.15
20100805,2.4395,2.5708,2.7463,2.8795,2.8944,2.5074,2.4738,2.9299,3.3227,2.9233,2.8534,2.4395,2.4738,2.5074,3.3227,2.9299,2.9233,15.26
20100806,2.4408,2.5726,2.7475,2.8808,2.8928,2.5043,2.4766,2.9348,3.3205,2.9181,2.8742,2.4408,2.4766,2.5043,3.3205,2.9348,2.9181,15.38
20100809,2.4422,2.5744,2.7488,2.8819,2.8914,2.501,2.4794,2.9399,3.3185,2.9129,2.8968,2.4422,2.4794,2.501,3.3185,2.9399,2.9129,15.26
20100810,2.4436,2.5761,2.75,2.8829,2.8899,2.4978,2.4821,2.9448,3.3163,2.9085,2.8742,2.4436,2.4821,2.4978,3.3163,2.9448,2.9085,14.99
20100811,2.445,2.5778,2.7511,2.8839,2.8884,2.4952,2.4848,2.9494,3.314,2.9037,2.8233,2.445,2.4848,2.4952,3.314,2.9494,2.9037,15.09
20100812,2.4464,2.5795,2.7523,2.8848,2.8869,2.4934,2.4874,2.9539,3.3118,2.8998,2.8421,2.4464,2.4874,2.4934,3.3118,2.9539,2.8998,14.87
20100813,2.4476,2.5812,2.7535,2.8857,2.8852,2.4913,2.49,2.9582,3.3091,2.8965,2.8007,2.4476,2.49,2.4913,3.3091,2.9582,2.8965,15.03
20100816,2.4489,2.5829,2.7545,2.8869,2.8836,2.4892,2.4927,2.9625,3.3064,2.8929,2.8308,2.4489,2.4892,2.4927,3.3064,2.9625,2.8929,15.32
20100817,2.4502,2.5847,2.7555,2.8879,2.8819,2.4869,2.4956,2.9668,3.3041,2.8889,2.8855,2.4502,2.4869,2.4956,3.3041,2.9668,2.8889,15.49
20100818,2.4515,2.5865,2.7565,2.8889,2.8799,2.4852,2.4985,2.9711,3.3021,2.8852,2.9175,2.4515,2.4852,2.4985,3.3021,2.9711,2.8889,16.12
20100819,2.4529,2.5883,2.7576,2.8901,2.8782,2.4838,2.5018,2.9757,3.3006,2.8829,3.0361,2.4529,2.4838,2.5018,3.3006,2.9757,2.8901,16.29
20100820,2.4544,2.5902,2.7589,2.8913,2.8762,2.4824,2.5051,2.9804,3.2996,2.8808,3.0681,2.4544,2.4824,2.5051,3.2996,2.9804,2.8913,16.06
20100823,2.4558,2.5921,2.7601,2.8921,2.8741,2.4811,2.5084,2.985,3.2993,2.8786,3.0248,2.4558,2.4811,2.5084,3.2993,2.985,2.8921,16.09
20100824,2.4572,2.5939,2.7614,2.8929,2.8719,2.4801,2.5116,2.9892,3.299,2.8755,3.0305,2.4572,2.4801,2.5116,3.299,2.9892,2.8929,16.02
20100825,2.4586,2.5957,2.7627,2.8938,2.8695,2.4786,2.5151,2.993,3.2983,2.8717,3.0173,2.4586,2.4786,2.5151,3.2983,2.993,2.8938,15.61
20100826,2.4599,2.5975,2.7639,2.8946,2.8671,2.4769,2.5187,2.9967,3.2979,2.8672,2.9401,2.4599,2.4769,2.5187,3.2979,2.9967,2.8946,15.57
20100827,2.4611,2.5991,2.7649,2.8953,2.8647,2.475,2.5219,3.0002,3.2964,2.8619,2.7632,2.4611,2.475,2.5219,3.2964,3.0002,2.8953,15.84
20100830,2.4623,2.6008,2.7659,2.896,2.8621,2.4731,2.5252,3.0039,3.295,2.8562,2.8111,2.4623,2.4731,2.5252,3.295,3.0039,2.896,16.37
20100831,2.4635,2.6025,2.767,2.897,2.8594,2.4715,2.5286,3.0079,3.2951,2.8513,2.9052,2.4635,2.4715,2.5286,3.2951,3.0079,2.897,16.41
20100901,2.4648,2.6042,2.7682,2.898,2.8566,2.4697,2.5321,3.0117,3.2953,2.8462,2.9123,2.4648,2.4697,2.5321,3.2953,3.0117,2.898,16.07
20100902,2.466,2.6059,2.7694,2.899,2.8539,2.4677,2.5356,3.0151,3.2961,2.8398,2.852,2.466,2.4677,2.5356,3.2961,3.0151,2.899,17.5
20100903,2.4674,2.6078,2.7709,2.9004,2.8516,2.4663,2.5397,3.0193,3.2972,2.8355,3.1057,2.4663,2.4674,2.5397,3.2972,3.0193,2.9004,17.69
20100906,2.4689,2.6098,2.7724,2.9018,2.8494,2.465,2.5436,3.0235,3.2981,2.8318,3.1395,2.465,2.4689,2.5436,3.2981,3.0235,2.9018,17.4
20100907,2.4703,2.6117,2.7739,2.9031,2.8475,2.4643,2.5476,3.028,3.2982,2.8274,3.088,2.4643,2.4703,2.5476,3.2982,3.028,2.9031,17.67
20100908,2.4718,2.6136,2.7757,2.9044,2.8456,2.4638,2.5516,3.0329,3.2983,2.8237,3.1359,2.4638,2.4718,2.5516,3.2983,3.0329,2.9044,18.0
20100909,2.4733,2.6155,2.7775,2.9057,2.8437,2.4633,2.5558,3.0378,3.2976,2.8202,3.1945,2.4633,2.4733,2.5558,3.2976,3.0378,2.9057,17.43
20100910,2.4748,2.6173,2.7793,2.9068,2.8418,2.4628,2.5599,3.0421,3.2971,2.8158,3.0933,2.4628,2.4748,2.5599,3.2971,3.0421,2.9068,17.52
20100913,2.4763,2.6192,2.781,2.908,2.8399,2.4622,2.564,3.0462,3.297,2.8117,3.1093,2.4622,2.4763,2.564,3.297,3.0462,2.908,17.47
20100914,2.4777,2.621,2.7827,2.9091,2.8376,2.4614,2.568,3.0503,3.2979,2.8085,3.1004,2.4614,2.4777,2.568,3.2979,3.0503,2.9091,17.6
20100915,2.4791,2.6229,2.7845,2.9101,2.8353,2.4609,2.5721,3.0541,3.2985,2.8064,3.1235,2.4609,2.4791,2.5721,3.2985,3.0541,2.9101,16.99
20100916,2.4804,2.6246,2.7862,2.9107,2.8328,2.4604,2.576,3.0579,3.2983,2.8036,3.0152,2.4604,2.4804,2.576,3.2983,3.0579,2.9107,16.61
20100917,2.4817,2.6264,2.7878,2.911,2.8303,2.4594,2.5798,3.0615,3.297,2.8007,2.9478,2.4594,2.4817,2.5798,3.297,3.0615,2.911,16.59
20100920,2.4829,2.6281,2.7893,2.9111,2.8277,2.4587,2.5836,3.0652,3.2951,2.7979,2.9442,2.4587,2.4829,2.5836,3.2951,3.0652,2.9111,16.94
20100921,2.4842,2.6299,2.7909,2.9116,2.8252,2.4582,2.5875,3.0691,3.2937,2.7949,3.0064,2.4582,2.4842,2.5875,3.2937,3.0691,2.9116,17.4
20100927,2.4856,2.6318,2.7926,2.912,2.8229,2.4581,2.5917,3.0732,3.2918,2.7929,3.088,2.4581,2.4856,2.5917,3.2918,3.0732,2.912,17.59
20100928,2.487,2.6337,2.7944,2.9123,2.8209,2.4583,2.5959,3.0773,3.2899,2.791,3.1217,2.4583,2.487,2.5959,3.2899,3.0773,2.9123,16.97
20100929,2.4883,2.6355,2.796,2.9125,2.8186,2.4586,2.6,3.0808,3.2882,2.7881,3.0117,2.4586,2.4883,2.6,3.2882,3.0808,2.9125,16.54
20100930,2.4895,2.6373,2.7976,2.9124,2.8161,2.4587,2.6037,3.0841,3.2861,2.7851,2.9354,2.4587,2.4895,2.6037,3.2861,3.0841,2.9124,16.85
20101008,2.4908,2.639,2.7992,2.9126,2.8133,2.459,2.6075,3.0874,3.2839,2.7825,2.9904,2.459,2.4908,2.6075,3.2839,3.0874,2.9126,16.99
20101011,2.4921,2.6408,2.8008,2.9127,2.8109,2.4597,2.6114,3.0909,3.2819,2.7808,3.0152,2.4597,2.4921,2.6114,3.2819,3.0909,2.9127,17.23
20101012,2.4934,2.6427,2.8024,2.9129,2.8086,2.4604,2.6155,3.0944,3.2803,2.7792,3.0578,2.4604,2.4934,2.6155,3.2803,3.0944,2.9129,18.95
20101013,2.4949,2.6448,2.8042,2.9137,2.8065,2.4614,2.6203,3.0987,3.2796,2.7791,3.3631,2.4614,2.4949,2.6203,3.2796,3.0987,2.9137,19.84
20101014,2.4965,2.6471,2.8062,2.9147,2.8041,2.4625,2.6255,3.1036,3.2799,2.78,3.521,2.4625,2.4965,2.6255,3.2799,3.1036,2.9147,19.64
20101015,2.4982,2.6493,2.8082,2.9156,2.8014,2.4638,2.6304,3.1083,3.2792,2.7809,3.4855,2.4638,2.4982,2.6304,3.2792,3.1083,2.9156,19.94
20101018,2.4998,2.6516,2.8103,2.9166,2.7989,2.4651,2.6353,3.1132,3.2784,2.7814,3.5388,2.4651,2.4998,2.6353,3.2784,3.1132,2.9166,18.76
20101019,2.5012,2.6537,2.8121,2.9173,2.7961,2.4661,2.64,3.1177,3.2774,2.782,3.3294,2.4661,2.5012,2.64,3.2774,3.1177,2.9173,20.64
20101020,2.503,2.6562,2.8143,2.9185,2.7935,2.4681,2.6452,3.1229,3.2782,2.7852,3.663,2.4681,2.503,2.6452,3.2782,3.1229,2.9185,21.21
20101021,2.5048,2.6587,2.8166,2.9198,2.7907,2.47,2.6505,3.1283,3.2797,2.7898,3.7642,2.47,2.5048,2.6505,3.2797,3.1283,2.9198,20.92
20101022,2.5066,2.6611,2.8188,2.9211,2.7879,2.4722,2.6557,3.1337,3.2814,2.7946,3.7127,2.4722,2.5066,2.6557,3.2814,3.1337,2.9211,21.83
20101025,2.5084,2.6637,2.8212,2.9223,2.7856,2.4749,2.6613,3.1393,3.2834,2.8005,3.8742,2.4749,2.5084,2.6613,3.2834,3.1393,2.9223,22.0
